id,wd,ovbd,od,mud,sh,lithol,interc,d0,d6,d12,d18,d24,d36,d48,d60,d72,d96,d120,d144
1153,2000,2833.333333,17.5,10,2000,0,2.75,-0.000652256,-0.006105523,-0.007941341,-0.009338905,-0.010518814,-0.012509614,-0.014207366,-0.015722979,-0.01711161,-0.019629384,-0.021911612,-0.024034904
1154,2000,2833.333333,17.5,12,2000,0,2.75,-0.000414411,-0.001517469,-0.001845497,-0.002086908,-0.002286192,-0.002615757,-0.002891472,-0.003134693,-0.003356178,-0.003755525,-0.004117154,-0.00445395
1155,2000,2833.333333,17.5,14,2000,0,2.75,-0.000176564,-0.000228232,-0.000248068,-0.000263482,-0.000276321,-0.00029815,-0.000316349,-0.000335099,-0.000350388,-0.00037938,-0.000406725,-0.000432736
1156,2000,2833.333333,14.75,10,2000,0,2.75,-0.000549816,-0.005154563,-0.006707293,-0.007890586,-0.008889637,-0.010577761,-0.012019179,-0.01330692,-0.01448811,-0.016632501,-0.018577488,-0.020388923
1157,2000,2833.333333,14.75,12,2000,0,2.75,-0.000349326,-0.001282632,-0.001558621,-0.001762057,-0.001927917,-0.002207315,-0.002440336,-0.002646018,-0.002832336,-0.003170596,-0.003475411,-0.003760356
1158,2000,2833.333333,14.75,14,2000,0,2.75,-0.000148834,-0.000191363,-0.000208694,-0.000221734,-0.00023269,-0.000250848,-0.000268848,-0.000282013,-0.00029517,-0.000319924,-0.000343011,-0.000364972
1159,2000,2833.333333,12.25,10,2000,0,2.75,-0.000456663,-0.004288585,-0.005578986,-0.006566278,-0.007398869,-0.008807103,-0.010010563,-0.011086563,-0.012074072,-0.013867669,-0.015497023,-0.017015406
1160,2000,2833.333333,12.25,12,2000,0,2.75,-0.000290141,-0.001064936,-0.001294449,-0.001463764,-0.001603433,-0.001834606,-0.002028441,-0.002197604,-0.002354404,-0.002636237,-0.002890533,-0.003126412
1161,2000,2833.333333,12.25,14,2000,0,2.75,-0.000123617,-0.000159069,-0.000173632,-0.000184557,-0.000193226,-0.000208556,-0.00022132,-0.000233258,-0.000244446,-0.000265255,-0.000284529,-0.000302755
1162,0,4000,17.5,10,2000,0,2.75,-0.000881212,-0.045108621,-0.064474596,-0.080167622,-0.094012553,-0.118591333,-0.140613286,-0.160936715,-0.179994011,-0.215256373,-0.247628375,-0.277766811
1163,0,4000,17.5,12,2000,0,2.75,-0.000672373,-0.015075589,-0.020822508,-0.025461967,-0.029573843,-0.036943582,-0.043633688,-0.049886277,-0.055820636,-0.066990157,-0.077472336,-0.087438231
1164,0,4000,17.5,14,2000,0,2.75,-0.000463533,-0.003969478,-0.005203721,-0.006190499,-0.007065727,-0.008638219,-0.010069091,-0.011409702,-0.01268489,-0.015096081,-0.017373553,-0.019554277
1165,0,4000,14.75,10,2000,0,2.75,-0.000742814,-0.038375783,-0.055075612,-0.068700258,-0.080789173,-0.102392981,-0.121904211,-0.140036378,-0.157145475,-0.189072484,-0.218689014,-0.246525024
1166,0,4000,14.75,12,2000,0,2.75,-0.000566774,-0.012759805,-0.017649496,-0.021606916,-0.025121651,-0.031437968,-0.037189809,-0.042580416,-0.047713041,-0.057405596,-0.066543558,-0.075270033
1167,0,4000,14.75,14,2000,0,2.75,-0.000390733,-0.003350858,-0.004394578,-0.005229386,-0.005970377,-0.007302573,-0.008517443,-0.00965396,-0.010736969,-0.012787125,-0.014725729,-0.016586159
1168,0,4000,12.25,10,2000,0,2.75,-0.000616962,-0.032097764,-0.046211401,-0.057792269,-0.068112982,-0.086661053,-0.103521183,-0.119281519,-0.134233556,-0.162339747,-0.188644003,-0.213571383
1169,0,4000,12.25,12,2000,0,2.75,-0.000470748,-0.010626463,-0.014716054,-0.018033297,-0.020984201,-0.026298189,-0.03115007,-0.035707313,-0.040052302,-0.048287033,-0.056079353,-0.06354543
1170,0,4000,12.25,14,2000,0,2.75,-0.000324533,-0.002783308,-0.003655737,-0.00435267,-0.004969522,-0.006079749,-0.007091976,-0.008042544,-0.0089456,-0.010659794,-0.012282106,-0.013838678
1171,1000,4000,17.5,10,2000,0,2.75,-0.000855293,-0.032279994,-0.045469401,-0.0560364,-0.065266738,-0.081473582,-0.095902375,-0.109208096,-0.121704793,-0.144928592,-0.166402747,-0.18655674
1172,1000,4000,17.5,12,2000,0,2.75,-0.000611647,-0.00880004,-0.011823447,-0.014207027,-0.016279853,-0.019928898,-0.023201563,-0.026243692,-0.029123305,-0.034536845,-0.039618358,-0.044456091
1173,1000,4000,17.5,14,2000,0,2.75,-0.000368,-0.001678757,-0.002098762,-0.002423257,-0.002706973,-0.003201719,-0.003649792,-0.004066005,-0.004460807,-0.005202414,-0.005898904,-0.006560918
1174,1000,4000,14.75,10,2000,0,2.75,-0.000720965,-0.02739066,-0.038694335,-0.047795229,-0.055776906,-0.069865869,-0.082474477,-0.094161759,-0.105187395,-0.125801939,-0.145005989,-0.163151119
1175,1000,4000,14.75,12,2000,0,2.75,-0.000515585,-0.007434567,-0.009998165,-0.012022487,-0.013784883,-0.016891632,-0.019682614,-0.022281012,-0.024745073,-0.029383964,-0.03374972,-0.037917377
1176,1000,4000,14.75,14,2000,0,2.75,-0.000310204,-0.001415559,-0.001770146,-0.002043036,-0.002282697,-0.002702581,-0.003081248,-0.003433567,-0.003767112,-0.004391665,-0.004983523,-0.005545325
1177,1000,4000,12.25,10,2000,0,2.75,-0.000598815,-0.022867278,-0.032373492,-0.040058931,-0.046821818,-0.058807285,-0.069582855,-0.079609692,-0.089104613,-0.106948299,-0.123674635,-0.13957011
1178,1000,4000,12.25,12,2000,0,2.75,-0.000428231,-0.006188193,-0.008324848,-0.010015067,-0.011488142,-0.014087901,-0.016426829,-0.018607254,-0.020676013,-0.024578863,-0.028258415,-0.031779466
1179,1000,4000,12.25,14,2000,0,2.75,-0.000257648,-0.001177772,-0.001471443,-0.001698655,-0.00189665,-0.002245989,-0.002563018,-0.002855403,-0.003130147,-0.003654375,-0.004145541,-0.004613921
1180,2000,4000,17.5,10,2000,0,2.75,-0.000829373,-0.025613911,-0.035726181,-0.043777161,-0.050777125,-0.062997679,-0.073816123,-0.083768817,-0.093111211,-0.110487766,-0.126595229,-0.141759082
1181,2000,4000,17.5,12,2000,0,2.75,-0.00055092,-0.005570447,-0.007318008,-0.008675295,-0.009843002,-0.011874524,-0.013679166,-0.015348973,-0.016924346,-0.019880515,-0.022649653,-0.025286097
1182,2000,4000,17.5,14,2000,0,2.75,-0.000272467,-0.000703443,-0.000841493,-0.000946912,-0.001037691,-0.001198365,-0.001341985,-0.001476107,-0.001601595,-0.001840036,-0.002064906,-0.002272541
1183,2000,4000,14.75,10,2000,0,2.75,-0.000699116,-0.021706456,-0.030344964,-0.037250505,-0.043274069,-0.053832047,-0.063223304,-0.071895055,-0.080062951,-0.095329943,-0.109565568,-0.123040166
1184,2000,4000,14.75,12,2000,0,2.75,-0.000464396,-0.004703123,-0.006181886,-0.007331969,-0.008321504,-0.010045328,-0.011577838,-0.012998586,-0.014338907,-0.016855868,-0.019219219,-0.021470799
1185,2000,4000,14.75,14,2000,0,2.75,-0.000229675,-0.000593618,-0.000709904,-0.000798552,-0.00087579,-0.00101092,-0.001132527,-0.001246343,-0.001351963,-0.00155551,-0.001741245,-0.00191795
1186,2000,4000,12.25,10,2000,0,2.75,-0.000580668,-0.018101321,-0.025349735,-0.031163296,-0.036246295,-0.04518534,-0.053165469,-0.06055695,-0.067539786,-0.080641067,-0.092921434,-0.104594256
1187,2000,4000,12.25,12,2000,0,2.75,-0.000385715,-0.003910501,-0.005142601,-0.006101199,-0.006926952,-0.008368184,-0.009647272,-0.010834494,-0.011955938,-0.014065689,-0.016045789,-0.017935486
1188,2000,4000,12.25,14,2000,0,2.75,-0.000190762,-0.000493221,-0.000589534,-0.000663126,-0.00073035,-0.000840555,-0.000941746,-0.001034011,-0.001125069,-0.001290504,-0.001447118,-0.001593102
1189,0,500,17.5,10,2000,0,5,-0.000349814,-0.000605427,-0.000681845,-0.000739285,-0.00078415,-0.00085423,-0.000911789,-0.00096009,-0.00100354,-0.001077815,-0.001141806,-0.001198267
1190,0,500,17.5,12,2000,0,5,-0.000262797,-0.000347381,-0.000377197,-0.000399585,-0.000417334,-0.000445664,-0.000468142,-0.00049246,-0.000508511,-0.000536654,-0.000560962,-0.000582966
1191,0,500,17.5,14,2000,0,5,-0.000175781,-0.000188356,-0.00019554,-0.000201187,-0.00020571,-0.000213369,-0.000219453,-0.000224749,-0.00023003,-0.000237978,-0.000245305,-0.000251783
1192,0,500,14.75,10,2000,0,5,-0.000294874,-0.000506171,-0.00057269,-0.000619821,-0.000660362,-0.000719799,-0.00076821,-0.000808933,-0.000845461,-0.000908263,-0.000962072,-0.001009798
1193,0,500,14.75,12,2000,0,5,-0.000221524,-0.000292372,-0.000319359,-0.000337499,-0.000351834,-0.000375682,-0.000394846,-0.000411365,-0.000425616,-0.000450337,-0.000471295,-0.00049008
1195,0,500,12.25,10,2000,0,5,-0.000244915,-0.000421043,-0.00047685,-0.000515754,-0.000546847,-0.000597262,-0.000637521,-0.000671645,-0.000701724,-0.000754362,-0.000799202,-0.000838921
1196,0,500,12.25,12,2000,0,5,-0.000183992,-0.000243093,-0.000264681,-0.000279689,-0.000292213,-0.000312237,-0.000328043,-0.000341635,-0.000353437,-0.000374158,-0.000391763,-0.000407361
1197,0,500,12.25,14,2000,0,5,-0.000123069,-0.000131589,-0.000136807,-0.000140884,-0.000144099,-0.000149495,-0.000153723,-0.000157379,-0.000161032,-0.000166506,-0.000171557,-0.000176029
1198,1000,500,17.5,10,2000,0,5,-0.000323894,-0.000461276,-0.000508906,-0.000543253,-0.000570769,-0.000612594,-0.00064682,-0.000675834,-0.000701324,-0.000745078,-0.000782353,-0.00081721
1199,1000,500,17.5,12,2000,0,5,-0.000202071,-0.000218727,-0.000227012,-0.000233911,-0.000239363,-0.000248577,-0.000255778,-0.000261973,-0.000268159,-0.000277292,-0.000285653,-0.000293071
1200,1000,500,17.5,14,2000,0,5,-8.02E-05,-8.03E-05,-8.04E-05,-8.05E-05,-8.06E-05,-8.07E-05,-8.09E-05,-8.10E-05,-8.12E-05,-8.15E-05,-8.18E-05,-8.21E-05
1201,1000,500,14.75,10,2000,0,5,-0.000273025,-0.000389407,-0.000428732,-0.000457002,-0.000479991,-0.000516958,-0.000546005,-0.000570559,-0.000592901,-0.000629532,-0.00066074,-0.000688319
1202,1000,500,14.75,12,2000,0,5,-0.000170335,-0.000183882,-0.000191415,-0.000197251,-0.000201852,-0.000209582,-0.000215646,-0.000220868,-0.000226081,-0.000233794,-0.000240858,-0.000247118
1203,1000,500,14.75,14,2000,0,5,-6.76E-05,-6.77E-05,-6.78E-05,-6.78E-05,-6.79E-05,-6.80E-05,-6.82E-05,-6.83E-05,-6.84E-05,-6.87E-05,-6.89E-05,-6.92E-05
1204,1000,500,12.25,10,2000,0,5,-0.000226767,-0.000322462,-0.000357265,-0.000380382,-0.000399313,-0.000429857,-0.000453626,-0.000474038,-0.000492267,-0.000522805,-0.000548623,-0.000571575
1205,1000,500,12.25,12,2000,0,5,-0.000141476,-0.000152472,-0.000158877,-0.000163816,-0.000167671,-0.000173804,-0.000178858,-0.000183193,-0.00018752,-0.000193915,-0.000199789,-0.000204933
1206,1000,500,12.25,14,2000,0,5,-5.62E-05,-5.62E-05,-5.63E-05,-5.63E-05,-5.64E-05,-5.65E-05,-5.66E-05,-5.67E-05,-5.68E-05,-5.70E-05,-5.72E-05,-5.75E-05
1207,2000,500,17.5,10,2000,0,5,-0.000297974,-0.000378703,-0.000411309,-0.000432818,-0.000451166,-0.000481067,-0.000503213,-0.000521875,-0.000540397,-0.000570155,-0.000594458,-0.000615417
1208,2000,500,17.5,12,2000,0,5,-0.000141344,-0.000142557,-0.000143651,-0.000144652,-0.000145584,-0.000147256,-0.000148762,-0.000150113,-0.000151476,-0.000153665,-0.000155707,-0.000157584
1210,2000,500,14.75,10,2000,0,5,-0.000251176,-0.000319306,-0.000345919,-0.000364847,-0.000380241,-0.000403929,-0.000428104,-0.000443407,-0.000457044,-0.000480604,-0.000501172,-0.000519394
1211,2000,500,14.75,12,2000,0,5,-0.000119146,-0.000120126,-0.000121032,-0.000121851,-0.000122631,-0.000124054,-0.000125329,-0.000126479,-0.000127638,-0.000129503,-0.000131239,-0.000132829
1213,2000,500,12.25,10,2000,0,5,-0.00020862,-0.000265988,-0.000287309,-0.000303188,-0.000316156,-0.000335805,-0.000351583,-0.000365073,-0.000377211,-0.000398558,-0.00041537,-0.000430539
1214,2000,500,12.25,12,2000,0,5,-9.90E-05,-9.97E-05,-0.000100425,-0.000101089,-0.000101749,-0.000102869,-0.000103926,-0.000104984,-0.000105836,-0.000107501,-0.000109007,-0.00011039
1216,0,1666.666667,17.5,10,2000,0,5,-0.000526932,-0.002520032,-0.003122304,-0.003568376,-0.003938039,-0.004548076,-0.00505769,-0.005505279,-0.005910013,-0.006631273,-0.007271828,-0.007857233
1217,0,1666.666667,17.5,12,2000,0,5,-0.000399308,-0.001169087,-0.001392328,-0.001554781,-0.001687609,-0.001904875,-0.002083875,-0.002239658,-0.002379579,-0.00262733,-0.002846202,-0.003045679
1218,0,1666.666667,17.5,14,2000,0,5,-0.000271683,-0.00047165,-0.000534677,-0.000582684,-0.000619134,-0.000676957,-0.000724911,-0.000766718,-0.000804527,-0.000871276,-0.000930369,-0.000984121
1219,0,1666.666667,14.75,10,2000,0,5,-0.000444175,-0.002126009,-0.002635686,-0.003011768,-0.003323468,-0.003838989,-0.004270932,-0.004648734,-0.004991078,-0.005601153,-0.006145083,-0.006639687
1220,0,1666.666667,14.75,12,2000,0,5,-0.000336594,-0.000985882,-0.001174662,-0.001311416,-0.001423339,-0.001606584,-0.001757824,-0.001889644,-0.002007788,-0.002217081,-0.002401967,-0.002570445
1221,0,1666.666667,14.75,14,2000,0,5,-0.000229014,-0.000396853,-0.000450066,-0.000487993,-0.000518946,-0.000569265,-0.000610224,-0.000645721,-0.000677411,-0.000733613,-0.000783434,-0.000829158
1222,0,1666.666667,12.25,10,2000,0,5,-0.00036892,-0.001765359,-0.002189225,-0.002502429,-0.002761725,-0.003190833,-0.003549527,-0.003864719,-0.004149783,-0.004658103,-0.005109898,-0.005523124
1223,0,1666.666667,12.25,12,2000,0,5,-0.000279567,-0.000823026,-0.00097784,-0.001091261,-0.00118392,-0.001335952,-0.001461892,-0.001571038,-0.001666961,-0.001841784,-0.001995738,-0.002135921
1224,0,1666.666667,12.25,14,2000,0,5,-0.000190213,-0.00032924,-0.000373487,-0.000405811,-0.00043145,-0.00047316,-0.000507175,-0.000536521,-0.000563126,-0.000609656,-0.000650972,-0.000688966
1225,1000,1666.666667,17.5,10,2000,0,5,-0.000501012,-0.001838822,-0.002228645,-0.002514014,-0.002748283,-0.003131327,-0.003447682,-0.003723271,-0.003970536,-0.004406514,-0.004789217,-0.005135152
1226,1000,1666.666667,17.5,12,2000,0,5,-0.000338581,-0.000683523,-0.000786651,-0.000860654,-0.000920479,-0.001016738,-0.001094547,-0.001161604,-0.001223598,-0.001326573,-0.001416833,-0.001499636
1227,1000,1666.666667,17.5,14,2000,0,5,-0.00017615,-0.000201941,-0.000213665,-0.000222563,-0.000229866,-0.000241947,-0.000252112,-0.000260717,-0.000268418,-0.00028203,-0.000294244,-0.000305405
1228,1000,1666.666667,14.75,10,2000,0,5,-0.000422326,-0.00155077,-0.001879764,-0.002120887,-0.00231825,-0.002641653,-0.002909045,-0.003141706,-0.003350608,-0.003719051,-0.004042627,-0.004335204
1229,1000,1666.666667,14.75,12,2000,0,5,-0.000285405,-0.000575142,-0.000662817,-0.00072495,-0.000775488,-0.000856478,-0.000922517,-0.000979013,-0.001029454,-0.001117325,-0.001193743,-0.001262347
1230,1000,1666.666667,14.75,14,2000,0,5,-0.000148485,-0.00017023,-0.000180034,-0.000187455,-0.000193556,-0.000203646,-0.000212059,-0.000219284,-0.000225774,-0.000237466,-0.000247787,-0.000257025
1231,1000,1666.666667,12.25,10,2000,0,5,-0.000350773,-0.001288315,-0.001561586,-0.001762068,-0.001926312,-0.002194502,-0.002416956,-0.002610733,-0.002784497,-0.003091342,-0.00336067,-0.003604246
1232,1000,1666.666667,12.25,12,2000,0,5,-0.00023705,-0.00047734,-0.000550558,-0.000602422,-0.00064423,-0.000711713,-0.000767009,-0.000813748,-0.000855597,-0.000928597,-0.000992049,-0.001049077
1233,1000,1666.666667,12.25,14,2000,0,5,-0.000123328,-0.000140856,-0.000149626,-0.000155882,-0.000160917,-0.00016964,-0.000176147,-0.000182076,-0.00018742,-0.000197093,-0.000205688,-0.000213335
1234,2000,1666.666667,17.5,10,2000,0,5,-0.000475092,-0.001473772,-0.001755353,-0.001961482,-0.002129877,-0.002404344,-0.002629617,-0.002824972,-0.002999167,-0.003305166,-0.003572188,-0.003812287
1235,2000,1666.666667,17.5,12,2000,0,5,-0.000277855,-0.000424089,-0.000474064,-0.000508777,-0.000537563,-0.000581287,-0.000617234,-0.000648807,-0.000675686,-0.000722706,-0.000763866,-0.000799936
1236,2000,1666.666667,17.5,14,2000,0,5,-8.06E-05,-8.10E-05,-8.13E-05,-8.17E-05,-8.20E-05,-8.27E-05,-8.34E-05,-8.41E-05,-8.47E-05,-8.60E-05,-8.72E-05,-8.84E-05
1237,2000,1666.666667,14.75,10,2000,0,5,-0.000400477,-0.001242549,-0.001480363,-0.001654042,-0.001795941,-0.002027951,-0.002217963,-0.002382742,-0.002530061,-0.002788632,-0.003014248,-0.003217166
1238,2000,1666.666667,14.75,12,2000,0,5,-0.000234216,-0.00035932,-0.000401641,-0.000430225,-0.000453165,-0.000490638,-0.000521076,-0.000546898,-0.000569811,-0.000609654,-0.000644052,-0.000674821
1239,2000,1666.666667,14.75,14,2000,0,5,-6.80E-05,-6.83E-05,-6.86E-05,-6.89E-05,-6.91E-05,-6.97E-05,-7.03E-05,-7.08E-05,-7.14E-05,-7.25E-05,-7.35E-05,-7.45E-05
1240,2000,1666.666667,12.25,10,2000,0,5,-0.000332626,-0.001033191,-0.001230221,-0.001375427,-0.001493137,-0.001685746,-0.00184225,-0.001980171,-0.002102682,-0.002317756,-0.002505474,-0.002674414
1241,2000,1666.666667,12.25,12,2000,0,5,-0.000194534,-0.000296838,-0.000333445,-0.000356779,-0.000376207,-0.000407363,-0.000432672,-0.000454164,-0.000473538,-0.000506458,-0.000534941,-0.000561667
1242,2000,1666.666667,12.25,14,2000,0,5,-5.64E-05,-5.67E-05,-5.69E-05,-5.72E-05,-5.74E-05,-5.79E-05,-5.84E-05,-5.88E-05,-5.93E-05,-6.02E-05,-6.10E-05,-6.19E-05
1243,0,2833.333333,17.5,10,2000,0,5,-0.000704055,-0.010795161,-0.014494722,-0.017375196,-0.019843908,-0.024086568,-0.027779914,-0.031136548,-0.034265087,-0.040059649,-0.045430549,-0.050502433
1244,0,2833.333333,17.5,12,2000,0,5,-0.000535823,-0.00418164,-0.005387388,-0.006306635,-0.007085074,-0.00840996,-0.009556247,-0.010597296,-0.011567655,-0.013367748,-0.015039909,-0.0166223
1245,0,2833.333333,17.5,14,2000,0,5,-0.000367591,-0.001345832,-0.001642674,-0.001864632,-0.002049671,-0.002362109,-0.002632291,-0.002878374,-0.003108431,-0.003536008,-0.003933508,-0.004309742
1246,0,2833.333333,14.75,10,2000,0,5,-0.00059348,-0.009122293,-0.01226089,-0.014708256,-0.0168087,-0.020424489,-0.02357784,-0.026448972,-0.02912904,-0.034102762,-0.03872389,-0.043097701
1247,0,2833.333333,14.75,12,2000,0,5,-0.000451669,-0.003528443,-0.004548455,-0.005326032,-0.005984966,-0.007106989,-0.008078695,-0.008961148,-0.009784669,-0.011313345,-0.012734701,-0.014081037
1248,0,2833.333333,14.75,14,2000,0,5,-0.000309859,-0.001134965,-0.001385268,-0.001572203,-0.001728481,-0.001992522,-0.002220708,-0.00242861,-0.002623041,-0.002984361,-0.003320367,-0.003638215
1249,0,2833.333333,12.25,10,2000,0,5,-0.000492929,-0.007592279,-0.010209703,-0.012254575,-0.014011474,-0.017040613,-0.019685478,-0.022096945,-0.024350622,-0.028539364,-0.032438626,-0.036135833
1250,0,2833.333333,12.25,12,2000,0,5,-0.000375145,-0.002933889,-0.003782109,-0.004429592,-0.004978468,-0.005913982,-0.006724276,-0.007460677,-0.008148059,-0.009424938,-0.010613006,-0.011739219
1251,0,2833.333333,12.25,14,2000,0,5,-0.000257361,-0.000945185,-0.001152395,-0.001308701,-0.001436357,-0.001655988,-0.001845894,-0.002018845,-0.002180484,-0.002481313,-0.002761033,-0.003026315
1252,1000,2833.333333,17.5,10,2000,0,5,-0.000678135,-0.007715062,-0.010163958,-0.012044405,-0.013640305,-0.016351455,-0.018679693,-0.020769737,-0.022695038,-0.026209903,-0.029423801,-0.032433733
1253,1000,2833.333333,17.5,12,2000,0,5,-0.000475096,-0.002429096,-0.00303257,-0.003483048,-0.003858844,-0.004486858,-0.00501888,-0.005492811,-0.005927669,-0.006720332,-0.007445634,-0.008125787
1254,1000,2833.333333,17.5,14,2000,0,5,-0.000272058,-0.0005598,-0.000648277,-0.000712705,-0.000765955,-0.00085383,-0.000929997,-0.000995812,-0.001057102,-0.001170394,-0.001275216,-0.001372344
1255,1000,2833.333333,14.75,10,2000,0,5,-0.000571631,-0.006515533,-0.008588834,-0.010182774,-0.011536834,-0.01383985,-0.015820564,-0.017600518,-0.019241844,-0.022242205,-0.024989802,-0.027566764
1256,1000,2833.333333,14.75,12,2000,0,5,-0.00040048,-0.002049044,-0.002557998,-0.00293859,-0.003256201,-0.003787143,-0.00423705,-0.00463795,-0.005005936,-0.005676905,-0.006291153,-0.006867346
1257,1000,2833.333333,14.75,14,2000,0,5,-0.00022933,-0.000470203,-0.000545338,-0.000600325,-0.000645124,-0.000719407,-0.000782189,-0.000838337,-0.000890345,-0.000987529,-0.001075099,-0.001160584
1283,1000,4000,14.75,12,2000,0,5,-0.000515555,-0.007433275,-0.009996322,-0.01202008,-0.013781862,-0.016887251,-0.019677927,-0.022275664,-0.024738768,-0.029376818,-0.033741273,-0.037907227
1284,1000,4000,14.75,14,2000,0,5,-0.000310174,-0.001415439,-0.001769842,-0.002043636,-0.002281708,-0.002701254,-0.003080003,-0.003432228,-0.003765294,-0.004393037,-0.004982218,-0.005543753
1285,1000,4000,12.25,10,2000,0,5,-0.00059879,-0.022861859,-0.032368572,-0.040052476,-0.046813569,-0.058791894,-0.069566176,-0.079591535,-0.089085885,-0.106926356,-0.123649742,-0.139542391
1286,1000,4000,12.25,12,2000,0,5,-0.000428207,-0.006185441,-0.008322921,-0.010012751,-0.011485388,-0.01408501,-0.016422765,-0.018602236,-0.02067171,-0.02457333,-0.028252008,-0.031770197
1287,1000,4000,12.25,14,2000,0,5,-0.000257623,-0.001177803,-0.001471634,-0.001699293,-0.001897935,-0.002246046,-0.002561124,-0.00285287,-0.003130711,-0.003652513,-0.004141335,-0.004609615
1288,2000,4000,17.5,10,2000,0,5,-0.000829337,-0.025609988,-0.035720066,-0.043769556,-0.050768157,-0.06298626,-0.073803232,-0.083753522,-0.093093915,-0.110467352,-0.126571694,-0.141732737
1289,2000,4000,17.5,12,2000,0,5,-0.000550885,-0.005569182,-0.00731626,-0.008673312,-0.00984081,-0.011871587,-0.013675697,-0.015344459,-0.016919723,-0.019874491,-0.022643589,-0.025278993
1290,2000,4000,17.5,14,2000,0,5,-0.000272432,-0.000703814,-0.000841351,-0.000946294,-0.001037236,-0.001198281,-0.001344082,-0.001477587,-0.001604115,-0.001844849,-0.002062382,-0.00227558
1291,2000,4000,14.75,10,2000,0,5,-0.000699086,-0.021702686,-0.030339299,-0.037243715,-0.043266052,-0.053820717,-0.063208267,-0.071877725,-0.080044793,-0.095309048,-0.109542071,-0.123013961
1292,2000,4000,14.75,12,2000,0,5,-0.000464366,-0.004701836,-0.006180335,-0.007329746,-0.008319261,-0.010042352,-0.011574556,-0.01299318,-0.014333436,-0.016849967,-0.019212607,-0.021464224
1293,2000,4000,14.75,14,2000,0,5,-0.000229645,-0.000593237,-0.000710059,-0.000798386,-0.000875028,-0.001012994,-0.001135388,-0.001245897,-0.001352866,-0.001555342,-0.001741314,-0.00191826
1294,2000,4000,12.25,10,2000,0,5,-0.000580643,-0.018098253,-0.025345108,-0.031156525,-0.036238675,-0.045174948,-0.053151469,-0.060540637,-0.067521709,-0.080621436,-0.092896558,-0.104567507
1295,2000,4000,12.25,12,2000,0,5,-0.00038569,-0.003910445,-0.00514222,-0.006100292,-0.006927253,-0.008365876,-0.009644845,-0.010830395,-0.011951484,-0.014059275,-0.016039608,-0.017928087
1296,2000,4000,12.25,14,2000,0,5,-0.000190737,-0.000492893,-0.000589269,-0.000662846,-0.000728319,-0.000838979,-0.000943127,-0.001035688,-0.001124516,-0.001293475,-0.001445757,-0.001593099
1297,0,500,17.5,10,50,1,0.5,-0.00028779,-0.000293711,-0.000299416,-0.000305101,-0.000310364,-0.000320779,-0.000331054,-0.000340199,-0.000349355,-0.000366814,-0.000383379,-0.000398956
1298,0,500,17.5,12,50,1,0.5,-0.000221208,-0.000224207,-0.000227132,-0.000230049,-0.000232814,-0.000238298,-0.000243728,-0.0002487,-0.000253678,-0.000263264,-0.000272458,-0.0002812
1299,0,500,17.5,14,50,1,0.5,-0.000154627,-0.000155811,-0.000156979,-0.000158133,-0.000159286,-0.000161512,-0.000163746,-0.000165856,-0.000167968,-0.000172083,-0.000176082,-0.00017994
1300,0,500,14.75,10,50,1,0.5,-0.000256198,-0.000261744,-0.000267087,-0.000272411,-0.000277341,-0.000287095,-0.000296718,-0.000305289,-0.000313869,-0.000330237,-0.000345773,-0.000360393
1301,0,500,14.75,12,50,1,0.5,-0.000196925,-0.000199735,-0.000202475,-0.000205208,-0.000207798,-0.000212936,-0.000218023,-0.000222682,-0.000227347,-0.000236331,-0.000244951,-0.00025315
1302,0,500,14.75,14,50,1,0.5,-0.000137653,-0.000138763,-0.000139857,-0.000140938,-0.000142019,-0.000144104,-0.000146197,-0.000148174,-0.000150153,-0.000154008,-0.000157756,-0.000161372
1303,0,500,12.25,10,50,1,0.5,-0.000224113,-0.000229157,-0.000234018,-0.000238862,-0.00024335,-0.000252231,-0.000260995,-0.000268813,-0.000276638,-0.000291574,-0.00030576,-0.000319119
1304,0,500,12.25,12,50,1,0.5,-0.000172264,-0.000174819,-0.000177312,-0.000179798,-0.000182155,-0.000186832,-0.000191463,-0.000195709,-0.00019996,-0.00020815,-0.000216012,-0.000223494
1305,0,500,12.25,14,50,1,0.5,-0.000120414,-0.000121424,-0.000122419,-0.000123402,-0.000124386,-0.000126284,-0.000128188,-0.000129989,-0.00013179,-0.000135302,-0.000138717,-0.000142012
1306,1000,500,17.5,10,50,1,0.5,-0.000197641,-0.000198594,-0.000199538,-0.000200482,-0.000201412,-0.000203267,-0.000205055,-0.000206843,-0.000208632,-0.000212092,-0.00021548,-0.000218793
1307,1000,500,17.5,12,50,1,0.5,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05
1309,1000,500,14.75,10,50,1,0.5,-0.000175945,-0.000176838,-0.000177723,-0.000178607,-0.000179479,-0.000181217,-0.000182892,-0.000184567,-0.000186243,-0.000189484,-0.000192659,-0.000195763
1310,1000,500,14.75,12,50,1,0.5,-8.90E-06,-8.90E-06,-8.90E-06,-8.90E-06,-8.91E-06,-8.91E-06,-8.91E-06,-8.91E-06,-8.91E-06,-8.91E-06,-8.91E-06,-8.91E-06
1312,1000,500,12.25,10,50,1,0.5,-0.000153911,-0.000154723,-0.000155528,-0.000156332,-0.000157125,-0.000158705,-0.00016023,-0.000161755,-0.000163279,-0.00016623,-0.00016912,-0.000171948
